sold_price_raw,living_area_raw,plot_area_raw,rooms_raw,operating_cost_raw,latitude,longitude,house_age,type_Parhus,type_Radhus,type_Villa,plot_living_ratio,dist_partille_center_km,dist_gbg_center_km,dist_partille_station_km,dist_jonsered_station_km,dist_ostra_km,dist_e20_partille_km,dist_e45_gamlestadsmotet_km,dist_e20_jonsered_lerum_km,dist_rv40_landvetter_km,dist_delsjon_km,dist_kasjon_km,dist_partille_golf_km,dist_jonsered_herrgard_km,min_dist_center_km,min_dist_transport_km,min_dist_workplace_km,min_dist_infrastructure_km,min_dist_recreation_km,sold_year,sold_month,rooms_missing
4250000,98.0,156.0,0.0,2982.0,57.713941,12.059946,64.0,False,True,False,1.5918367346938775,4.0,5.1,4.0,7.8,0.9,4.1,2.7,7.7,14.4,1.3,8.6,5.8,7.8,4.0,4.0,0.9,2.7,1.3,2015,3,1
4225000,118.0,605.0,5.0,2982.0,57.727301,12.046278,87.0,False,False,True,5.127118644067797,3.8,4.7,3.9,8.0,0.8,4.0,1.5,7.9,15.6,0.8,8.4,5.9,7.8,3.8,3.9,0.8,1.5,0.8,2015,3,0
4950000,106.0,242.0,4.0,2347.0,57.718445,12.061193,25.0,True,False,False,2.2830188679245285,3.6,5.3,3.6,7.5,0.7,3.7,2.5,7.4,14.4,1.2,8.2,5.5,7.5,3.6,3.6,0.7,2.5,1.2,2015,3,0
1900000,94.0,159.0,4.0,2092.0,57.739216,12.095084,65.0,False,False,True,1.6914893617021276,0.7,7.9,0.7,4.8,3.3,0.8,4.6,4.8,13.4,3.8,5.2,2.8,4.7,0.7,0.7,3.3,0.8,2.8,2014,12,0
2800000,69.0,1184.0,4.5,2142.0,57.733608,12.12146,101.0,False,False,True,17.159420289855074,1.1,9.1,1.1,3.6,4.4,1.1,6.0,3.5,11.7,5.0,4.4,1.5,3.6,1.1,1.1,4.4,1.1,1.5,2014,11,0
4550000,133.0,1253.0,6.0,2838.0,57.718803,12.132411,45.0,False,False,True,9.421052631578947,2.8,9.4,2.8,4.2,4.8,2.9,6.6,4.1,10.4,5.4,5.5,2.7,4.4,2.8,2.8,4.8,2.9,2.7,2014,9,0
2850000,94.0,146.0,3.0,2982.0,57.70399639,12.14572031,33.0,False,True,False,1.553191489361702,4.6,10.2,4.6,5.3,5.9,4.7,7.8,5.2,9.2,6.4,6.9,4.3,5.7,4.6,4.6,5.9,4.7,4.3,2015,3,0
2830000,94.0,146.0,3.0,2982.0,57.70399639,12.14572031,33.0,False,True,False,1.553191489361702,4.6,10.2,4.6,5.3,5.9,4.7,7.8,5.2,9.2,6.4,6.9,4.3,5.7,4.6,4.6,5.9,4.7,4.3,2015,3,0
3815000,123.0,928.0,0.0,2982.0,57.73544577,12.11468675,57.0,False,False,True,7.544715447154472,0.7,8.8,0.7,3.8,4.1,0.7,5.6,3.8,12.1,4.6,4.6,1.8,3.8,0.7,0.7,4.1,0.7,1.8,2015,3,1
2380000,94.0,146.0,3.0,2982.0,57.70399639,12.14572031,33.0,False,True,False,1.553191489361702,4.6,10.2,4.6,5.3,5.9,4.7,7.8,5.2,9.2,6.4,6.9,4.3,5.7,4.6,4.6,5.9,4.7,4.3,2015,3,0
2850000,94.0,146.0,3.0,2982.0,57.70399639,12.14572031,33.0,False,True,False,1.553191489361702,4.6,10.2,4.6,5.3,5.9,4.7,7.8,5.2,9.2,6.4,6.9,4.3,5.7,4.6,4.6,5.9,4.7,4.3,2015,3,0
2850000,94.0,146.0,3.0,2982.0,57.70399639,12.14572031,33.0,False,True,False,1.553191489361702,4.6,10.2,4.6,5.3,5.9,4.7,7.8,5.2,9.2,6.4,6.9,4.3,5.7,4.6,4.6,5.9,4.7,4.3,2015,3,0
4600000,135.0,792.0,0.0,2982.0,57.724736,12.070845,64.0,False,False,True,5.866666666666666,2.7,6.0,2.7,6.7,1.3,2.8,2.9,6.6,14.1,1.8,7.3,4.6,6.6,2.7,2.7,1.3,2.8,1.8,2015,3,1
4700000,102.0,703.0,0.0,2982.0,57.73454192,12.12220878,12.0,False,False,True,6.892156862745098,1.1,9.2,1.1,3.5,4.5,1.1,6.0,3.4,11.7,5.0,4.3,1.4,3.5,1.1,1.1,4.5,1.1,1.4,2015,3,1
2300000,107.0,143.0,0.0,2982.0,57.744534,12.114641,66.0,False,True,False,1.3364485981308412,0.7,9.2,0.7,3.6,4.6,0.6,5.9,3.5,12.7,5.1,3.9,1.6,3.4,0.7,0.7,4.6,0.6,1.6,2015,3,1
2850000,94.0,146.0,3.0,2982.0,57.70399639,12.14572031,33.0,False,True,False,1.553191489361702,4.6,10.2,4.6,5.3,5.9,4.7,7.8,5.2,9.2,6.4,6.9,4.3,5.7,4.6,4.6,5.9,4.7,4.3,2015,3,0
2150000,94.0,146.0,3.0,2982.0,57.70399639,12.14572031,33.0,False,True,False,1.553191489361702,4.6,10.2,4.6,5.3,5.9,4.7,7.8,5.2,9.2,6.4,6.9,4.3,5.7,4.6,4.6,5.9,4.7,4.3,2015,3,0
2870000,94.0,146.0,3.0,2982.0,57.70399639,12.14572031,33.0,False,True,False,1.553191489361702,4.6,10.2,4.6,5.3,5.9,4.7,7.8,5.2,9.2,6.4,6.9,4.3,5.7,4.6,4.6,5.9,4.7,4.3,2015,3,0
3375000,117.0,199.0,5.0,2982.0,57.745284,12.169358,40.0,False,True,False,1.7008547008547008,3.8,12.3,3.8,0.5,7.5,3.7,9.0,0.4,10.1,8.1,2.1,1.7,0.9,3.8,0.5,7.5,0.4,0.9,2015,3,0
5510000,127.0,800.0,5.0,2982.0,57.702914,12.136404,63.0,False,False,True,6.299212598425197,4.5,9.6,4.5,5.6,5.4,4.6,7.3,5.5,9.7,5.9,7.1,4.4,5.9,4.5,4.5,5.4,4.6,4.4,2015,2,0
4370000,145.0,295.0,6.0,2665.0,57.699996,12.140479,29.0,True,False,False,2.0344827586206895,4.8,9.9,4.9,5.9,5.8,4.9,7.7,5.7,9.4,6.3,7.4,4.7,6.2,4.8,4.9,5.8,4.9,4.7,2015,2,0
6350000,158.0,680.0,7.0,2387.0,57.712271,12.072071,50.0,False,False,True,4.30379746835443,3.7,5.8,3.7,7.3,1.6,3.8,3.4,7.2,13.6,2.0,8.2,5.3,7.3,3.7,3.7,1.6,3.4,2.0,2014,11,0
2860000,85.0,225.0,5.0,2713.0,57.740807,12.07131,76.0,False,True,False,2.6470588235294117,2.1,6.7,2.1,6.2,2.5,2.2,3.4,6.1,14.7,2.9,6.4,4.2,6.0,2.1,2.1,2.5,2.2,2.9,2014,11,0
4315000,116.0,896.0,5.0,3612.0,57.731876,12.076081,77.0,False,False,True,7.724137931034483,2.0,6.5,2.0,6.1,1.9,2.1,3.3,6.1,14.1,2.4,6.6,4.0,6.0,2.0,2.0,1.9,2.1,2.4,2014,11,0
2500000,78.0,454.0,0.0,2982.0,57.728772,12.053063,89.0,False,False,True,5.82051282051282,3.4,5.2,3.4,7.5,0.9,3.5,1.9,7.5,15.2,1.2,7.9,5.5,7.4,3.4,3.4,0.9,1.9,1.2,2015,2,1
3410000,98.0,221.0,0.0,2982.0,57.705112,12.147748,33.0,False,False,False,2.2551020408163267,4.6,10.3,4.6,5.2,6.0,4.6,7.9,5.1,9.1,6.5,6.7,4.2,5.5,4.6,4.6,6.0,4.6,4.2,2015,2,1
4290000,120.0,522.0,5.0,3145.0,57.735164,12.117959,65.0,False,False,True,4.35,0.8,9.0,0.8,3.7,4.3,0.9,5.8,3.6,12.0,4.8,4.4,1.6,3.6,0.8,0.8,4.3,0.9,1.6,2015,2,0
5000000,160.0,811.0,7.0,2754.0,57.713575,12.067432,51.0,False,False,True,5.06875,3.7,5.5,3.7,7.5,1.3,3.9,3.1,7.4,13.9,1.7,8.3,5.4,7.5,3.7,3.7,1.3,3.1,1.7,2014,11,0
2100000,72.0,222.0,0.0,2982.0,57.735414,12.054253,88.0,False,True,False,3.0833333333333335,3.1,5.6,3.2,7.3,1.7,3.2,2.2,7.2,15.4,1.8,7.5,5.2,7.1,3.1,3.2,1.7,2.2,1.8,2015,2,1
4900000,125.0,638.0,5.0,2424.0,57.727827,12.073166,57.0,False,False,True,5.104,2.4,6.2,2.4,6.4,1.5,2.5,3.1,6.4,14.1,2.0,7.0,4.4,6.4,2.4,2.4,1.5,2.5,2.0,2015,1,0
4050000,96.0,659.0,4.0,2982.0,57.726038,12.080534,89.0,False,False,True,6.864583333333333,2.2,6.6,2.2,6.1,1.9,2.3,3.5,6.0,13.6,2.4,6.8,4.0,6.1,2.2,2.2,1.9,2.3,2.4,2014,10,0
2850000,94.0,146.0,3.0,2982.0,57.70399639,12.14572031,33.0,False,True,False,1.553191489361702,4.6,10.2,4.6,5.3,5.9,4.7,7.8,5.2,9.2,6.4,6.9,4.3,5.7,4.6,4.6,5.9,4.7,4.3,2015,2,0
2400000,45.0,415.0,0.0,2982.0,57.734855,12.059592,88.0,False,False,True,9.222222222222221,2.8,5.8,2.9,7.0,1.7,2.9,2.4,6.9,15.1,1.9,7.3,4.9,6.8,2.8,2.9,1.7,2.4,1.9,2015,2,1
3550000,118.0,188.0,5.0,2624.0,57.739589,12.092146,64.0,False,False,True,1.5932203389830508,0.8,7.8,0.9,5.0,3.2,0.9,4.4,4.9,13.5,3.7,5.3,2.9,4.8,0.8,0.9,3.2,0.9,2.9,2015,2,0
5650000,175.0,1828.0,5.0,2982.0,57.723292,12.072558,43.0,False,False,True,10.445714285714285,2.7,6.0,2.8,6.7,1.3,2.9,3.1,6.6,13.9,1.9,7.3,4.6,6.6,2.7,2.8,1.3,2.9,1.9,2015,2,0
5000000,152.0,636.0,6.0,2982.0,57.7434192,12.1004614,116.0,False,False,True,4.184210526315789,0.6,8.4,0.5,4.4,3.9,0.5,5.0,4.4,13.3,4.3,4.7,2.4,4.2,0.6,0.5,3.9,0.5,2.4,2015,2,0
4650000,160.0,189.0,6.0,2982.0,57.727055,12.067382,51.0,False,False,True,1.18125,2.7,5.9,2.7,6.8,1.2,2.9,2.7,6.7,14.4,1.7,7.3,4.7,6.7,2.7,2.7,1.2,2.7,1.7,2015,2,0
3550000,165.0,771.0,6.0,2982.0,57.750831,12.153408,49.0,False,False,True,4.672727272727273,3.1,11.6,3.0,1.2,6.9,2.9,8.3,1.2,11.2,7.4,1.8,1.2,1.0,3.1,1.2,6.9,1.2,1.0,2015,2,0
3435000,113.0,268.0,4.0,2057.0,57.705286,12.147902,33.0,False,False,True,2.3716814159292037,4.5,10.3,4.6,5.2,6.0,4.6,7.9,5.0,9.1,6.5,6.7,4.1,5.5,4.5,4.6,6.0,4.6,4.1,2014,11,0
4250000,110.0,773.0,7.0,2539.0,57.753086,12.157366,53.0,False,False,True,7.027272727272727,3.4,11.9,3.3,1.0,7.3,3.2,8.6,1.1,11.2,7.8,1.4,1.5,0.7,3.4,1.0,7.3,1.1,0.7,2014,11,0
3700000,108.0,867.0,7.0,2662.0,57.717905,12.065385,77.0,False,False,True,8.027777777777779,3.4,5.5,3.5,7.3,0.9,3.6,2.8,7.3,14.2,1.4,8.0,5.3,7.3,3.4,3.5,0.9,2.8,1.4,2014,11,0
3550000,100.0,701.0,0.0,2982.0,57.72448,12.065255,92.0,False,False,False,7.01,3.0,5.7,3.0,7.0,1.0,3.1,2.6,6.9,14.4,1.5,7.6,4.9,6.9,3.0,3.0,1.0,2.6,1.5,2015,2,1
4500000,90.0,900.0,4.0,2982.0,57.732844,12.082203,94.0,False,False,True,10.0,1.6,6.9,1.7,5.7,2.3,1.8,3.7,5.7,13.8,2.8,6.2,3.7,5.6,1.6,1.7,2.3,1.8,2.8,2015,2,0
